verkoop_productnaam,product_naam,product_groep_naam,koper_naam,eindklant_naam,is_ingepakt,handel_type,status,STICKER_AFGEDRUKT,AFLEVERDATUM,BRIEFNR,AANTAL_STUKS,bedrag,BESTELNR,BESTELDATUM,KOPER,PRODUKT,OPMERKINGNR,SORT1,SORT2,SORT3,SORT4,AANTAL_STUKS0,AANTAL_FUST,FUSTCD,STUKS_PER_FUST,PRIJS,DC,PL,STW,AFLEVERDATUM0,AFLEVERTIJD,AFLEVERLOKATIE,OPMERKING,ETIKET,HOES,STICKER,BESTELD_DOOR,INGEVOERD_DOOR,BESTELNR_BB,BESTELNR_KLANT,MUNT,ORDERNR,BRIEFNR0,REGELNR,VEILING,VERVOERDER,REGCD,BESTELNR_KOP,LL,EENH_REST,KARNR,LOCATIENR,TUIN,KARTYPE,INVOERDER,BESTELVOLGNR,BEELDV_REF,OS,BESTELTIJD,SORT5,SORT6,SORT7,SORT8,SORT9,SORT10,SK1,SK2,SK3,SK4,SK5,SK6,SK7,SK8,SK9,SK10,ARTIKEL_CD,AFLEVERLOCATIE_EAN,FE_ID,FE_VOLGNR,KEUR1,KEUR2,SRVCD_2,EENH_AFTEL,TEELTID,OPMERKING_2,STANDREG_VOLGNR,POS1,POS2,POS3,MIX_CD,VEILGROEP,STICKER_AFGEDRUKT0,BESTELLIJST_AFGEDRUKT,BESTELBON_AFGEDRUKT,EKT_VERSTUURD,KWALITEIT,DEPOT,OPM_VEILMEESTER,PRIJS_MIN,DATUM_EKT,KWEKER_ADMNR,AANTAL_RESTPLAAT,AFROEPPARTIJ,AANBODREFERENTIE,BARCODE,INKOOPPRIJS,PLAATNUMMER,KLEURCODE,TRANSPORTTIJD,RETAILORDER,VERVALLEN,VERVALLEN_DOOR,HANDMATIG_AFGEHANDELD,HANDELSREGELING_TOEGEPAST,EINDKLANTCODE,LANDCODE,SORTERINGSGROEPSVOLGNUMMER,STICKER_AUTOMATISCH_BIJWERKEN
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-07-23,,5934,19878.900390625,259966,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-07-23,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:01:33.375000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-08-06,,5934,19878.900390625,259968,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-08-06,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:02:21.173000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-08-13,,5934,19878.900390625,259969,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-08-13,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:02:32.142000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-08-20,,2967,9939.4501953125,259970,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-08-20,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:02:49.462000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-08-27,,5934,19878.900390625,259971,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-08-27,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:03:06.586000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,IBH Export Eric,,False,geen_daghandel,op afroep,0,2025-02-06,,2500,3125.0,260025,2024-11-28,45238,102402,3,13,38,3,23,2500,2500,236,1,1.25,nan,nan,nan,2025-02-06,08:00:00,BOX,,nee,lady lily,ja op hoes,,,,,,0,,,N,Eigen vervoer,121,,nan,nan,nan,0,0,2,L,0,,0.0,07:38:04.441000,7,0,0,0,0,0,,,,,,,,,,,121 - Lady,8714231208747,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,IBH Export Eric,,False,geen_daghandel,op afroep,0,2025-03-06,,5000,6250.0,260026,2024-11-28,45238,102402,3,13,38,3,23,5000,5000,236,1,1.25,nan,nan,nan,2025-03-06,08:00:00,BOX,,nee,lady lily,ja op hoes,,,,,,0,,,N,Eigen vervoer,121,,nan,nan,nan,0,0,2,L,0,,0.0,07:38:40.064000,7,0,0,0,0,0,,,,,,,,,,,121 - Lady,8714231208747,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-04,,26280,84358.8046875,260200,2024-12-13,55542,109035,27,19,50,5,23,26280,4380,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-04,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 DE,0.0,nan,nan,0,0,4,L,0,,0.0,14:03:52.457000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,DE,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-15,,576,1848.9599609375,260209,2024-12-13,55542,109035,27,19,50,5,23,576,96,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-15,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 LT,0.0,nan,nan,0,0,4,L,0,,0.0,14:14:37.084000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,LT,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-27,,9504,30507.83984375,260210,2024-12-13,55542,109035,27,19,50,5,23,9504,1584,999,6,3.2100000381469727,0.0,0.0,0.0,2025-06-27,14:00:00,Logistiek Naaldwijk,1x roze 5x Witt,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 PL,0.0,nan,nan,0,0,4,L,0,,0.0,14:15:25.966000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,PL,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-01,,7344,23574.240234375,260211,2024-12-13,55542,109035,27,19,50,5,23,7344,1224,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-01,14:00:00,Logistiek Naaldwijk,1x roze 5x Witt,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 PL,0.0,nan,nan,0,0,4,L,0,,0.0,14:17:00.501000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,PL,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-01,,1008,3235.679931640625,260212,2024-12-13,55542,109035,27,19,50,5,23,1008,168,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-01,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Ja,,,,,,0,,,N,Eigen vervoer,35,624 BG,0.0,nan,nan,0,0,4,L,0,,0.0,14:17:36.254000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,BG,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-01,,10944,35130.2421875,260213,2024-12-13,55542,109035,27,19,50,5,23,10944,1824,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-01,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Ja,,,,,,0,,,N,Eigen vervoer,35,624 RO,0.0,nan,nan,0,0,4,L,0,,0.0,14:20:05.725000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,RO,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-29,,11664,37441.44140625,260214,2024-12-13,55542,109035,27,19,50,5,23,11664,1944,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-29,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Ja,,,,,,0,,,N,Eigen vervoer,35,624 RO,0.0,nan,nan,0,0,4,L,0,,0.0,14:20:45.645000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,RO,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-07-07,,2232,7164.72021484375,260215,2024-12-13,55542,109035,27,19,50,5,23,2232,372,999,6,3.2100000381469727,0.0,0.0,0.0,2025-07-07,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 PT,0.0,nan,nan,0,0,4,L,0,,0.0,14:21:29.881000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,PT,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-25,,1944,6240.240234375,260216,2024-12-13,55542,109035,27,19,50,5,23,1944,324,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-25,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 PT,0.0,nan,nan,0,0,4,L,0,,0.0,14:22:27.266000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,PT,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-07-04,,25920,83203.203125,260217,2024-12-13,55542,109035,27,19,50,5,23,25920,4320,999,6,3.2100000381469727,0.0,0.0,0.0,2025-07-04,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 FR,0.0,nan,nan,0,0,4,L,0,,0.0,14:23:20.266000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-08,,34992,112324.3203125,260218,2024-12-13,55542,109035,27,19,50,5,23,34992,5832,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-08,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 FR,0.0,nan,nan,0,0,4,L,0,,0.0,14:24:37.240000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-09-05,,23760,76269.6015625,260219,2024-12-13,55542,109035,27,19,50,5,23,23760,3960,999,6,3.2100000381469727,0.0,0.0,0.0,2025-09-05,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 FR,0.0,nan,nan,0,0,4,L,0,,0.0,14:25:21.816000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-29,,2736,8782.560546875,260221,2024-12-13,55542,109035,27,19,50,5,23,2736,456,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-29,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 CH,0.0,nan,nan,0,0,4,L,0,,0.0,14:27:09.369000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,CH,nan,0
Lily Looks Sunny Keys,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-02-05,,640,1504.0,260231,2024-12-13,66557,120982,3,13,45,3,23,640,80,408,8,2.3499999046325684,nan,nan,nan,2025-02-05,12:00:00,HONSELERSDIJK S2-50,,Nee,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:25:06.310000,4,0,0,0,0,0,,,,,,,,,,,9,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-03-19,,320,752.0,260236,2024-12-13,66557,109035,3,13,40,3,23,320,40,408,8,2.3499999046325684,nan,nan,nan,2025-03-19,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:02:47.289000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. mix kar,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-01-29,,120,234.0,260230,2024-12-13,66557,109036,3,13,45,3,23,120,15,408,8,1.9500000476837158,nan,nan,nan,2025-01-29,12:00:00,HONS S2-50,donker roze,Nee,lady lily,Nee,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:00:47.351000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,1,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Lily Looks Sunny Keys,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-02-12,,560,1316.0,260232,2024-12-13,66557,120982,3,13,45,3,23,560,70,408,8,2.3499999046325684,nan,nan,nan,2025-02-12,12:00:00,HONSELERSDIJK S2-50,,Nee,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:38:44.462000,4,0,0,0,0,0,,,,,,,,,,,9,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Butters,M&S,False,geen_daghandel,op afroep,0,2025-03-31,,1500,5625.0,260744,2025-01-08,60617,109035,27,19,50,4,23,1500,1500,999,1,3.75,0.0,0.0,0.0,2025-03-31,10:00:00,BOX NLD,,,BLanco,,,,,,,0,,,N,Eigen vervoer,35,,0.0,nan,nan,0,0,4,L,0,,0.0,10:44:27.506000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208747,nan,nan,0,0,,nan,0,,35,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,43 ,GB,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-03-26,,360,845.9999389648438,260237,2024-12-13,66557,109035,3,13,40,3,23,360,45,408,8,2.3499999046325684,nan,nan,nan,2025-03-26,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:34.346000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-02-26,,3360,7895.99951171875,260233,2024-12-13,66557,109035,3,13,40,3,23,3360,420,408,8,2.3499999046325684,nan,nan,nan,2025-02-26,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:39:59.929000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-04-02,,160,376.0,260238,2024-12-13,66557,109035,3,13,40,3,23,160,20,408,8,2.3499999046325684,nan,nan,nan,2025-04-02,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:36.232000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-04-09,,320,752.0,260239,2024-12-13,66557,109035,3,13,40,3,23,320,40,408,8,2.3499999046325684,nan,nan,nan,2025-04-09,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:37.526000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-02-19,,2880,6767.99951171875,260234,2024-12-13,66557,109035,3,13,40,3,23,2880,360,408,8,2.3499999046325684,nan,nan,nan,2025-02-19,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:41:26.033000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-04-16,,560,1316.0,260240,2024-12-13,66557,109035,3,13,40,3,23,560,70,408,8,2.3499999046325684,nan,nan,nan,2025-04-16,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:38.900000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-04-23,,3040,7143.99951171875,260241,2024-12-13,66557,109035,3,13,40,3,23,3040,380,408,8,2.3499999046325684,nan,nan,nan,2025-04-23,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:40.197000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-04-30,,800,1879.9998779296875,260242,2024-12-13,66557,109035,3,13,40,3,23,800,100,408,8,2.3499999046325684,nan,nan,nan,2025-04-30,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:41.472000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-03-12,,400,939.9999389648438,260235,2024-12-13,66557,109035,3,13,40,3,23,400,50,408,8,2.3499999046325684,nan,nan,nan,2025-03-12,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,15:43:47.183000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-05-07,,440,1034.0,260243,2024-12-13,66557,109035,3,13,40,3,23,440,55,408,8,2.3499999046325684,nan,nan,nan,2025-05-07,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:42.757000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-05-14,,400,939.9999389648438,260244,2024-12-13,66557,109035,3,13,40,3,23,400,50,408,8,2.3499999046325684,nan,nan,nan,2025-05-14,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:44.113000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-05-21,,200,469.9999694824219,260245,2024-12-13,66557,109035,3,13,40,3,23,200,25,408,8,2.3499999046325684,nan,nan,nan,2025-05-21,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:45.519000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Riflor BV ,,False,geen_daghandel,op afroep,0,2025-05-28,,400,939.9999389648438,260246,2024-12-13,66557,109035,3,13,40,3,23,400,50,408,8,2.3499999046325684,nan,nan,nan,2025-05-28,12:00:00,HONS S2-50,donker roze,,lady lily,,,,,,,0,,,N,Eigen vervoer,9,,nan,nan,nan,0,0,2,L,0,,0.0,16:11:47.090000,6,0,0,0,0,0,,,,,,,,,,,9-rozeLady,8713783256626,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,,,nan,0
